order_id,warehouse_location,customer_city,distance_km,vehicle_type,rider_id,rider_age,rider_rating,traffic_condition,weather,shift_type,order_category,package_weight_kg,fragile,temperature_sensitive,delivery_priority,delivery_status,Estimated_delivery_time,Actual_delivery_time,delivered_on_time,ROUTE EFFECTENCY CALCULATOR
O105768,Kolkata,Mumbai,10.3,Van,R6768,42,4.17,Medium,Clear,Morning,Electronics,4.54,No,No,Normal,Delivered,39,53,No,3.8
O105769,Bangalore,Chennai,15.4,Bike,R6769,44,4.41,Low,Rainy,Morning,Pharma,3.31,No,No,Normal,Delivered,55,37,Yes,3.6
O105770,Kolkata,Hyderabad,10.2,Bike,R6770,23,3.71,Medium,Windy,Afternoon,Grocery,3.45,No,No,High,Delivered,43,51,No,4.2
O105771,Mumbai,Bangalore,8.6,Scooter,R6771,22,4.04,Low,Windy,Night,Books,4.09,No,No,Normal,Delivered,28,33,Yes,3.3
O105772,Mumbai,Mumbai,5.6,Van,R6772,50,4.26,Medium,Foggy,Morning,Pharma,3.61,No,No,Normal,Delivered,30,33,Yes,5.4
O105773,Bangalore,Chennai,16.3,Bike,R6773,54,4.33,Low,Clear,Night,Clothing,6.68,No,No,Normal,Delivered,48,44,Yes,3.0
O105774,Mumbai,Bangalore,17.0,Van,R6774,23,4.72,Medium,Foggy,Night,Grocery,5.12,No,No,Normal,Delivered,92,90,Yes,5.4
O105775,Bangalore,Chennai,13.0,Scooter,R6775,23,4.9,Medium,Clear,Morning,Books,0.34,No,No,Normal,Delivered,50,53,Yes,3.9
O105776,Bangalore,Kolkata,17.7,Van,R6776,39,4.47,Medium,Windy,Night,Pharma,4.87,No,No,High,Delivered,76,76,Yes,4.3
O105777,Kolkata,Hyderabad,4.5,Scooter,R6777,33,4.9,Medium,Rainy,Night,Grocery,2.65,No,Yes,Normal,Delivered,21,25,Yes,4.6
O105778,Ahmedabad,Hyderabad,6.1,Scooter,R6778,28,3.91,High,Clear,Morning,Pharma,2.08,No,No,Normal,Delivered,29,32,Yes,4.8
O105779,Ahmedabad,Chennai,14.6,Scooter,R6779,45,4.42,Medium,Clear,Night,Furniture,1.22,No,No,Normal,Delivered,56,64,No,3.8
O105780,Kolkata,Chennai,18.0,Scooter,R6780,42,4.65,Low,Rainy,Morning,Clothing,5.2,No,No,Normal,Delivered,64,53,Yes,3.5
O105781,Bangalore,Hyderabad,12.2,Scooter,R6781,40,3.7,Medium,Clear,Evening,Clothing,1.12,Yes,No,Normal,Delivered,47,35,Yes,3.9
O105782,Kolkata,Pune,18.2,Bike,R6782,47,4.46,Medium,Foggy,Night,Electronics,3.07,No,No,Normal,Delivered,99,112,No,5.4
O105783,Delhi,Ahmedabad,17.5,Mini Truck,R6783,23,4.27,Medium,Clear,Evening,Pharma,4.68,No,No,Normal,Delivered,68,74,No,3.9
O105784,Ahmedabad,Pune,23.4,Mini Truck,R6784,39,4.55,High,Clear,Morning,Clothing,3.39,No,No,Normal,Delivered,112,116,Yes,4.8
O105785,Kolkata,Delhi,10.9,Mini Truck,R6785,33,4.55,Medium,Foggy,Evening,Furniture,1.74,Yes,No,Normal,Delivered,59,42,Yes,5.4
O105786,Ahmedabad,Ahmedabad,13.1,Bike,R6786,21,4.25,Medium,Rainy,Evening,Books,2.63,No,No,Normal,Delivered,61,76,No,4.6
O105787,Kolkata,Ahmedabad,16.0,Scooter,R6787,21,4.12,Low,Clear,Night,Pharma,2.37,No,No,High,Delivered,47,51,Yes,2.9
O105788,Chennai,Kolkata,17.4,Mini Truck,R6788,47,4.47,Low,Clear,Morning,Grocery,2.04,No,No,Normal,Delivered,52,57,Yes,3.0
O105789,Ahmedabad,Chennai,4.9,Mini Truck,R6789,42,4.2,Medium,Clear,Night,Electronics,4.54,No,Yes,High,Delivered,19,46,No,3.9
O105790,Pune,Delhi,14.9,Bike,R6790,45,4.95,High,Windy,Evening,Furniture,1.47,No,No,High,Delivered,78,107,No,5.2
O105791,Mumbai,Ahmedabad,16.1,Van,R6791,42,4.2,Medium,Rainy,Afternoon,Pharma,3.34,No,No,Normal,Delivered,75,80,Yes,4.7
O105792,Chennai,Pune,12.2,Mini Truck,R6792,30,4.31,Low,Clear,Night,Grocery,4.4,No,No,Normal,Delivered,36,13,Yes,3.0
O105793,Chennai,Hyderabad,24.9,Scooter,R6793,40,4.35,Medium,Foggy,Morning,Pharma,1.35,No,No,Normal,Delivered,136,132,Yes,5.5
O105794,Ahmedabad,Bangalore,15.1,Mini Truck,R6794,31,4.55,High,Clear,Afternoon,Books,2.82,No,No,Normal,Delivered,72,68,Yes,4.8
O105795,Pune,Ahmedabad,11.0,Van,R6795,33,4.57,Medium,Clear,Morning,Grocery,2.55,No,No,High,Delivered,42,40,Yes,3.8
O105796,Pune,Bangalore,21.4,Van,R6796,54,4.71,High,Clear,Night,Pharma,4.04,Yes,No,Normal,Delivered,102,110,No,4.8
O105797,Bangalore,Pune,13.8,Mini Truck,R6797,47,4.37,High,Rainy,Morning,Books,0.91,Yes,No,Low,Delivered,79,82,Yes,5.7
O105798,Chennai,Pune,15.3,Scooter,R6798,27,4.22,Low,Windy,Evening,Pharma,5.37,No,No,Normal,Returned,50,57,No,3.3
O105799,Bangalore,Mumbai,14.9,Bike,R6799,46,4.02,Medium,Rainy,Morning,Pharma,4.05,No,Yes,Normal,Delivered,69,78,No,4.6
O105800,Kolkata,Mumbai,21.5,Bike,R6800,37,4.32,Low,Foggy,Night,Grocery,0.86,No,No,Normal,Delivered,90,96,No,4.2
O105801,Mumbai,Ahmedabad,12.3,Scooter,R6801,41,4.35,Low,Rainy,Morning,Books,2.06,No,No,Normal,Delivered,44,56,No,3.6
O105802,Kolkata,Hyderabad,11.1,Scooter,R6802,36,4.71,Medium,Clear,Morning,Electronics,3.93,No,No,Normal,Delivered,43,61,No,3.9
O105803,Ahmedabad,Chennai,9.1,Van,R6803,45,4.92,Low,Windy,Night,Pharma,4.64,No,No,Normal,Delivered,30,24,Yes,3.3
O105804,Hyderabad,Bangalore,14.1,Bike,R6804,45,4.73,Low,Clear,Night,Grocery,1.86,No,No,Low,Delivered,42,43,Yes,3.0
O105805,Chennai,Ahmedabad,15.5,Bike,R6805,50,4.35,Low,Clear,Night,Electronics,2.06,Yes,No,High,Delivered,46,38,Yes,3.0
O105806,Pune,Pune,13.7,Van,R6806,36,3.5,Medium,Rainy,Afternoon,Furniture,3.86,No,No,Normal,Delivered,64,66,Yes,4.7
O105807,Chennai,Chennai,12.8,Bike,R6807,36,4.28,Low,Clear,Night,Pharma,2.26,Yes,No,High,Delivered,38,40,Yes,3.0
O105808,Chennai,Pune,11.4,Bike,R6808,48,4.35,Medium,Clear,Morning,Clothing,1.88,No,No,Normal,Delivered,44,43,Yes,3.9
O105809,Bangalore,Delhi,22.6,Scooter,R6809,47,4.42,Medium,Rainy,Evening,Grocery,4.08,No,No,High,Delivered,105,90,Yes,4.7
O105810,Kolkata,Hyderabad,9.7,Van,R6810,23,4.64,High,Rainy,Morning,Furniture,3.34,Yes,No,Normal,Delivered,55,46,Yes,5.7
O105811,Delhi,Kolkata,5.2,Scooter,R6811,24,4.24,Low,Clear,Night,Furniture,6.88,No,No,Normal,Delivered,15,13,Yes,2.9
O105812,Bangalore,Mumbai,14.8,Bike,R6812,52,4.46,Medium,Clear,Afternoon,Books,1.24,No,Yes,Normal,Delivered,57,51,Yes,3.8
O105813,Kolkata,Hyderabad,24.1,Scooter,R6813,35,4.33,Medium,Clear,Evening,Clothing,0.59,No,No,Normal,Delivered,94,83,Yes,3.9
O105814,Bangalore,Mumbai,18.3,Scooter,R6814,25,4.75,Low,Clear,Evening,Grocery,1.88,No,No,High,Delivered,54,51,Yes,3.0
O105815,Bangalore,Hyderabad,17.4,Bike,R6815,39,4.56,High,Foggy,Morning,Electronics,5.34,No,No,Normal,Delivered,117,142,No,6.7
O105816,Mumbai,Hyderabad,19.5,Mini Truck,R6816,40,4.47,Medium,Clear,Evening,Books,3.58,No,No,High,Delivered,76,75,Yes,3.9
O105817,Mumbai,Ahmedabad,11.9,Mini Truck,R6817,39,4.26,Medium,Clear,Morning,Clothing,3.64,Yes,No,Normal,Delivered,46,34,Yes,3.9
O105818,Hyderabad,Ahmedabad,10.9,Mini Truck,R6818,32,4.37,Medium,Clear,Morning,Clothing,3.85,No,No,Normal,Delivered,42,53,No,3.8
O105819,Chennai,Mumbai,14.9,Scooter,R6819,43,4.93,Medium,Rainy,Afternoon,Furniture,1.78,Yes,No,Normal,Delivered,69,52,Yes,4.6
O105820,Hyderabad,Delhi,19.7,Mini Truck,R6820,25,4.41,Medium,Windy,Evening,Clothing,3.54,No,No,Normal,Delivered,84,89,Yes,4.3
O105821,Delhi,Hyderabad,11.9,Bike,R6821,51,4.07,Medium,Clear,Night,Pharma,3.62,Yes,Yes,Normal,Delivered,46,38,Yes,3.9
O105822,Mumbai,Bangalore,11.0,Mini Truck,R6822,31,4.83,Low,Clear,Evening,Grocery,4.58,No,No,Normal,Delivered,33,50,No,3.0
O105823,Bangalore,Hyderabad,13.9,Bike,R6823,42,4.82,Medium,Clear,Evening,Clothing,3.02,No,No,Normal,Delivered,54,68,No,3.9
O105824,Mumbai,Chennai,20.0,Scooter,R6824,34,4.16,Medium,Clear,Night,Electronics,1.96,No,No,Normal,Delivered,77,81,Yes,3.9
O105825,Mumbai,Ahmedabad,17.0,Scooter,R6825,35,4.57,Low,Rainy,Afternoon,Pharma,2.35,No,No,Normal,Failed,61,71,No,3.6
O105826,Kolkata,Ahmedabad,15.6,Bike,R6826,26,4.51,Low,Clear,Afternoon,Grocery,4.09,No,No,Normal,Delivered,46,41,Yes,2.9
O105827,Delhi,Bangalore,9.5,Mini Truck,R6827,34,3.84,Low,Clear,Evening,Grocery,0.55,No,No,High,Delivered,28,47,No,2.9
O105828,Pune,Chennai,11.9,Bike,R6828,52,4.49,Medium,Rainy,Night,Electronics,2.58,No,No,Normal,Delivered,55,73,No,4.6
O105829,Ahmedabad,Mumbai,9.5,Bike,R6829,26,4.3,Medium,Clear,Afternoon,Electronics,5.24,No,No,High,Delivered,36,34,Yes,3.8
O105830,Delhi,Mumbai,8.2,Van,R6830,26,4.6,Medium,Foggy,Afternoon,Pharma,2.78,No,No,Low,Delivered,44,35,Yes,5.4
O105831,Chennai,Mumbai,9.8,Bike,R6831,26,4.72,High,Rainy,Afternoon,Books,5.61,No,No,Normal,Delivered,56,35,Yes,5.7
O105832,Kolkata,Ahmedabad,18.9,Van,R6832,37,4.66,Medium,Clear,Afternoon,Books,4.85,Yes,No,Normal,Delivered,73,78,Yes,3.9
O105833,Mumbai,Kolkata,16.7,Bike,R6833,21,3.86,Low,Clear,Morning,Pharma,3.82,Yes,No,Normal,Delivered,50,40,Yes,3.0
O105834,Delhi,Chennai,14.8,Mini Truck,R6834,35,4.79,Medium,Clear,Evening,Electronics,3.14,Yes,No,High,Returned,57,66,No,3.9
O105835,Hyderabad,Mumbai,10.2,Bike,R6835,39,4,High,Clear,Night,Pharma,4.91,Yes,No,Normal,Delivered,48,52,Yes,4.7
O105836,Mumbai,Bangalore,13.1,Bike,R6836,46,4.24,High,Rainy,Morning,Clothing,2.89,No,No,Normal,Delivered,75,56,Yes,5.7
O105837,Bangalore,Ahmedabad,16.4,Mini Truck,R6837,21,4.29,Medium,Foggy,Night,Electronics,1.08,Yes,No,Normal,Delivered,89,98,No,5.4
O105838,Chennai,Pune,10.8,Mini Truck,R6838,46,4.9,Medium,Foggy,Morning,Furniture,3.78,Yes,No,Normal,Delivered,58,47,Yes,5.4
O105839,Mumbai,Mumbai,13.6,Bike,R6839,54,4.39,Low,Clear,Morning,Clothing,3.28,No,No,Normal,Delivered,40,39,Yes,2.9
O105840,Chennai,Pune,14.7,Van,R6840,33,4.71,Medium,Clear,Evening,Clothing,3.91,No,No,Normal,Delivered,57,67,No,3.9
O105841,Pune,Hyderabad,22.4,Van,R6841,27,4.31,Medium,Windy,Afternoon,Clothing,4.26,No,No,Normal,Delivered,96,115,No,4.3
O105842,Chennai,Chennai,19.8,Bike,R6842,21,4.44,High,Rainy,Night,Clothing,3.93,No,No,High,Delivered,113,124,No,5.7
O105843,Delhi,Chennai,24.4,Mini Truck,R6843,53,4.48,High,Clear,Morning,Grocery,2.56,No,No,Normal,Delivered,117,121,Yes,4.8
O105844,Delhi,Chennai,12.1,Mini Truck,R6844,54,4.47,Medium,Rainy,Morning,Clothing,1.57,No,No,Normal,Delivered,56,49,Yes,4.6
O105845,Mumbai,Chennai,17.8,Van,R6845,35,4.81,Medium,Clear,Morning,Electronics,2.97,No,No,Normal,Delivered,69,73,Yes,3.9
O105846,Chennai,Ahmedabad,16.4,Bike,R6846,22,4.25,Low,Clear,Morning,Electronics,0.99,No,No,Normal,Delivered,49,58,No,3.0
O105847,Hyderabad,Delhi,20.4,Scooter,R6847,27,4.42,Medium,Rainy,Evening,Clothing,0.56,Yes,No,High,Delivered,95,89,Yes,4.7
O105848,Ahmedabad,Ahmedabad,23.4,Scooter,R6848,46,5,Medium,Clear,Evening,Books,1.48,No,No,Normal,Delivered,91,82,Yes,3.9
O105849,Kolkata,Mumbai,9.7,Scooter,R6849,45,5,High,Clear,Morning,Grocery,2.5,No,Yes,Normal,Delivered,46,37,Yes,4.8
O105850,Kolkata,Hyderabad,12.1,Scooter,R6850,30,3.96,Medium,Rainy,Afternoon,Clothing,5.51,No,No,Normal,Delivered,56,54,Yes,4.6
O105851,Delhi,Hyderabad,7.0,Mini Truck,R6851,30,4.5,Low,Rainy,Evening,Books,4.71,No,No,Normal,Delivered,25,27,Yes,3.6
O105852,Delhi,Kolkata,18.9,Scooter,R6852,30,4.56,Low,Clear,Afternoon,Books,2.61,No,No,Normal,Delivered,56,55,Yes,3.0
O105853,Ahmedabad,Pune,10.7,Bike,R6853,48,4.36,Medium,Clear,Night,Clothing,3.69,No,No,Normal,Delivered,41,42,Yes,3.8
O105854,Delhi,Chennai,11.1,Van,R6854,50,4.35,Medium,Clear,Morning,Grocery,1.5,No,No,Normal,Delivered,43,30,Yes,3.9
O105855,Ahmedabad,Hyderabad,17.6,Van,R6855,47,4.75,Medium,Clear,Afternoon,Clothing,3.57,No,No,High,Delivered,68,64,Yes,3.9
O105856,Delhi,Mumbai,7.7,Mini Truck,R6856,28,4.82,Medium,Clear,Night,Furniture,3.89,No,Yes,Normal,Delivered,29,28,Yes,3.8
O105857,Chennai,Bangalore,8.7,Mini Truck,R6857,29,4.28,Medium,Clear,Night,Books,0.52,No,No,Normal,Delivered,33,28,Yes,3.8
O105858,Hyderabad,Hyderabad,12.3,Scooter,R6858,30,4.87,High,Clear,Morning,Electronics,3.76,No,No,Normal,Delivered,58,57,Yes,4.7
O105859,Delhi,Kolkata,15.1,Scooter,R6859,41,3.92,Medium,Clear,Night,Grocery,3.54,No,No,High,Delivered,59,46,Yes,3.9
O105860,Hyderabad,Delhi,13.3,Bike,R6860,45,4.33,High,Rainy,Night,Grocery,1.38,Yes,No,Normal,Delivered,76,67,Yes,5.7
O105861,Chennai,Chennai,15.9,Van,R6861,51,4.49,Medium,Clear,Night,Electronics,5.52,No,No,Normal,Delivered,61,39,Yes,3.8
O105862,Kolkata,Bangalore,20.6,Bike,R6862,22,4.25,Low,Clear,Morning,Pharma,3.85,No,No,Normal,Delivered,61,53,Yes,3.0
O105863,Bangalore,Kolkata,17.8,Van,R6863,39,4.94,High,Foggy,Evening,Furniture,2.28,No,Yes,Normal,Delivered,119,128,No,6.7
O105864,Pune,Pune,11.9,Mini Truck,R6864,50,4.42,Low,Windy,Morning,Pharma,3.02,No,Yes,Normal,Delivered,39,33,Yes,3.3
O105865,Bangalore,Bangalore,11.9,Mini Truck,R6865,37,4,Medium,Clear,Afternoon,Pharma,1.98,No,No,Normal,Delivered,46,51,Yes,3.9
O105866,Bangalore,Chennai,17.6,Van,R6866,49,4.42,High,Clear,Morning,Clothing,1.67,Yes,No,Normal,Delivered,84,76,Yes,4.8
O105867,Mumbai,Chennai,13.9,Bike,R6867,24,4.7,Medium,Rainy,Evening,Electronics,2.25,No,No,High,Delivered,64,87,No,4.6
O105868,Hyderabad,Hyderabad,20.3,Scooter,R6868,29,4.43,Medium,Clear,Evening,Clothing,5.83,No,No,High,Delivered,79,83,Yes,3.9
O105869,Pune,Pune,14.9,Van,R6869,39,4.6,High,Clear,Evening,Furniture,1.01,Yes,No,Normal,Delivered,71,97,No,4.8
O105870,Chennai,Chennai,8.1,Scooter,R6870,22,4.52,High,Clear,Afternoon,Clothing,2.75,No,No,High,Delivered,38,39,Yes,4.7
O105871,Mumbai,Ahmedabad,15.8,Van,R6871,38,4.28,Medium,Clear,Morning,Electronics,1.71,No,Yes,Normal,Delivered,61,64,Yes,3.9
O105872,Bangalore,Delhi,14.5,Van,R6872,22,4.82,Medium,Windy,Evening,Grocery,2.7,No,No,Normal,Delivered,62,65,Yes,4.3
O105873,Pune,Mumbai,16.1,Bike,R6873,47,3.91,Low,Rainy,Morning,Clothing,4.36,No,No,Low,Delivered,57,42,Yes,3.5
O105874,Bangalore,Bangalore,8.5,Scooter,R6874,35,4,Medium,Clear,Night,Electronics,3.49,No,No,High,Delivered,33,43,No,3.9
O105875,Pune,Chennai,8.2,Van,R6875,34,3.83,Medium,Rainy,Evening,Books,3.39,No,No,Normal,Delivered,38,47,No,4.6
O105876,Bangalore,Hyderabad,22.8,Scooter,R6876,21,4.53,Medium,Clear,Night,Grocery,2.66,No,No,Normal,Delivered,88,104,No,3.9
O105877,Pune,Ahmedabad,11.1,Scooter,R6877,25,4.07,Low,Clear,Evening,Grocery,2.82,No,No,Low,Delivered,33,31,Yes,3.0
O105878,Kolkata,Ahmedabad,13.2,Mini Truck,R6878,45,4.07,High,Rainy,Afternoon,Grocery,3.79,No,Yes,Normal,Delivered,75,77,Yes,5.7
O105879,Chennai,Chennai,5.3,Bike,R6879,52,4,Medium,Clear,Evening,Grocery,3.52,Yes,No,Normal,Delivered,20,20,Yes,3.8
O105880,Bangalore,Delhi,15.3,Bike,R6880,32,4.23,Low,Clear,Night,Electronics,4.34,No,No,Low,Delivered,45,55,No,2.9
O105881,Hyderabad,Chennai,6.4,Scooter,R6881,49,4.07,Low,Clear,Afternoon,Electronics,3.45,No,No,High,Delivered,19,6,Yes,3.0
O105882,Bangalore,Delhi,14.6,Bike,R6882,40,4.88,High,Clear,Morning,Furniture,2.36,No,No,Normal,Delivered,69,58,Yes,4.7
O105883,Pune,Chennai,16.0,Bike,R6883,23,4.28,Medium,Clear,Afternoon,Clothing,4.92,No,No,Normal,Delivered,62,74,No,3.9
O105884,Mumbai,Ahmedabad,12.3,Mini Truck,R6884,45,4.33,Medium,Clear,Afternoon,Books,-0.5,Yes,No,Normal,Delivered,47,47,Yes,3.8
O105885,Bangalore,Pune,18.1,Bike,R6885,31,4.51,Medium,Clear,Evening,Clothing,3.12,No,No,Normal,Delivered,70,54,Yes,3.9
O105886,Mumbai,Mumbai,15.3,Bike,R6886,50,4.29,Medium,Rainy,Afternoon,Grocery,6.2,No,No,Normal,Delivered,71,68,Yes,4.7
O105887,Kolkata,Hyderabad,16.7,Van,R6887,52,4.24,Medium,Rainy,Morning,Clothing,3.41,No,No,Normal,Delivered,78,78,Yes,4.7
O105888,Delhi,Kolkata,13.8,Van,R6888,49,4.3,Medium,Clear,Afternoon,Electronics,4.36,No,No,Normal,Delivered,53,52,Yes,3.8
O105889,Kolkata,Pune,15.0,Van,R6889,28,4.6,High,Rainy,Morning,Books,0.51,No,No,High,Delivered,86,85,Yes,5.7
O105890,Chennai,Delhi,25.5,Van,R6890,30,4.56,Medium,Windy,Evening,Pharma,5.16,Yes,No,Normal,Returned,109,115,No,4.3
O105891,Hyderabad,Chennai,14.0,Bike,R6891,36,4.41,Medium,Clear,Morning,Pharma,5.77,Yes,Yes,Normal,Delivered,54,45,Yes,3.9
O105892,Bangalore,Bangalore,10.0,Scooter,R6892,48,3.73,Medium,Rainy,Afternoon,Books,3.8,Yes,No,Normal,Delivered,46,51,Yes,4.6
O105893,Bangalore,Ahmedabad,13.8,Van,R6893,31,4.28,Medium,Clear,Night,Furniture,3.17,No,No,Normal,Delivered,53,54,Yes,3.8
O105894,Ahmedabad,Delhi,19.6,Van,R6894,32,4.23,Medium,Clear,Afternoon,Clothing,1.81,No,No,Normal,Delivered,76,62,Yes,3.9
O105895,Bangalore,Mumbai,10.0,Scooter,R6895,37,4.92,Low,Foggy,Afternoon,Electronics,3.11,No,No,Low,Delivered,42,35,Yes,4.2
O105896,Bangalore,Mumbai,4.4,Scooter,R6896,47,4.36,High,Clear,Afternoon,Furniture,3.37,No,No,Low,Delivered,20,25,Yes,4.6
O105897,Mumbai,Bangalore,2.3,Scooter,R6897,26,4.84,High,Clear,Morning,Books,2.31,No,Yes,Normal,Delivered,11,8,Yes,4.8
O105898,Chennai,Chennai,15.2,Mini Truck,R6898,49,4.32,Low,Windy,Night,Grocery,3.49,No,No,Normal,Delivered,50,49,Yes,3.3
O105899,Mumbai,Chennai,12.2,Scooter,R6899,28,4.77,Low,Foggy,Morning,Books,4.24,Yes,No,Normal,Delivered,51,52,Yes,4.2
O105900,Bangalore,Chennai,20.0,Bike,R6900,28,4.3,Low,Clear,Night,Clothing,3.88,Yes,No,Normal,Delivered,59,60,Yes,3.0
O105901,Mumbai,Chennai,14.0,Bike,R6901,38,4.07,High,Clear,Evening,Electronics,2.53,No,No,Normal,Delivered,67,81,No,4.8
O105902,Ahmedabad,Kolkata,22.2,Mini Truck,R6902,36,4.26,Medium,Clear,Morning,Grocery,3.47,No,No,High,Delivered,86,99,No,3.9
O105903,Bangalore,Kolkata,7.2,Van,R6903,43,3.95,Medium,Clear,Evening,Pharma,2.2,No,No,Normal,Delivered,27,13,Yes,3.8
O105904,Ahmedabad,Chennai,15.5,Scooter,R6904,34,4.52,Low,Clear,Night,Books,5.05,No,No,Normal,Delivered,46,51,Yes,3.0
O105905,Delhi,Pune,18.5,Van,R6905,39,4.17,High,Clear,Afternoon,Electronics,2.58,No,No,High,Delivered,88,92,Yes,4.8
O105906,Mumbai,Bangalore,15.3,Bike,R6906,27,4.75,Low,Clear,Night,Clothing,3.93,Yes,No,Normal,Delivered,45,41,Yes,2.9
O105907,Chennai,Kolkata,17.5,Mini Truck,R6907,33,4.55,Low,Clear,Afternoon,Grocery,0.81,No,No,High,Delivered,52,39,Yes,3.0
O105908,Kolkata,Pune,16.4,Mini Truck,R6908,46,4.21,Medium,Clear,Night,Electronics,2.29,No,No,Normal,Delivered,64,65,Yes,3.9
O105909,Delhi,Kolkata,8.4,Van,R6909,26,3.99,Medium,Clear,Night,Furniture,1.16,No,No,Normal,Delivered,32,24,Yes,3.8
O105910,Ahmedabad,Mumbai,9.4,Van,R6910,24,4.1,Low,Foggy,Morning,Pharma,3.38,No,No,Normal,Delivered,39,16,Yes,4.1
O105911,Hyderabad,Ahmedabad,15.4,Scooter,R6911,31,4.92,Medium,Rainy,Night,Clothing,2.09,No,No,Low,Failed,72,104,No,4.7
O105912,Mumbai,Bangalore,25.0,Mini Truck,R6912,44,3.93,High,Clear,Night,Clothing,4.34,Yes,No,Normal,Delivered,120,116,Yes,4.8
O105913,Mumbai,Hyderabad,11.6,Bike,R6913,50,4.05,Low,Clear,Afternoon,Furniture,4.84,Yes,Yes,Normal,Delivered,34,15,Yes,2.9
O105914,Pune,Hyderabad,17.7,Mini Truck,R6914,29,3.62,Medium,Clear,Morning,Electronics,4.05,No,No,High,Delivered,69,60,Yes,3.9
O105915,Kolkata,Delhi,14.8,Bike,R6915,26,4.37,Low,Clear,Evening,Electronics,1.68,No,No,High,Delivered,44,48,Yes,3.0
O105916,Hyderabad,Chennai,17.4,Van,R6916,33,4.49,Medium,Clear,Evening,Pharma,3.33,No,No,Normal,Delivered,67,61,Yes,3.9
O105917,Chennai,Mumbai,15.4,Van,R6917,28,4.41,High,Rainy,Morning,Electronics,1.55,No,No,Normal,Delivered,88,97,No,5.7
O105918,Delhi,Ahmedabad,11.1,Scooter,R6918,29,4.86,Medium,Clear,Evening,Electronics,1.34,No,No,Normal,Delivered,43,64,No,3.9
O105919,Hyderabad,Delhi,18.0,Bike,R6919,52,4.38,High,Rainy,Night,Pharma,1.48,No,No,High,Delivered,103,118,No,5.7
O105920,Chennai,Kolkata,16.2,Scooter,R6920,51,4.6,Medium,Clear,Night,Clothing,2.63,No,No,Normal,Delivered,63,74,No,3.9
O105921,Pune,Hyderabad,23.0,Van,R6921,39,4.98,High,Clear,Night,Furniture,2.32,No,No,Normal,Delivered,110,99,Yes,4.8
O105922,Delhi,Ahmedabad,17.6,Van,R6922,41,4.63,Medium,Clear,Afternoon,Clothing,2.27,No,No,High,Returned,68,78,No,3.9
O105923,Pune,Delhi,8.5,Scooter,R6923,22,4.8,Medium,Clear,Morning,Grocery,2.82,No,No,Normal,Returned,33,42,No,3.9
O105924,Chennai,Kolkata,18.5,Mini Truck,R6924,44,4.42,Low,Clear,Night,Pharma,5.5,No,No,Normal,Delivered,55,56,Yes,3.0
O105925,Pune,Hyderabad,19.0,Scooter,R6925,48,4.36,Low,Foggy,Morning,Electronics,5.02,No,No,High,Delivered,79,64,Yes,4.2
O105926,Chennai,Hyderabad,17.0,Bike,R6926,37,4.64,Medium,Foggy,Evening,Electronics,4.64,Yes,No,Normal,Delivered,93,81,Yes,5.5
O105927,Bangalore,Bangalore,21.8,Van,R6927,48,4.33,Low,Clear,Morning,Clothing,2.22,No,No,High,Delivered,65,68,Yes,3.0
O105928,Mumbai,Delhi,5.6,Bike,R6928,30,4.33,Low,Clear,Night,Furniture,1.67,No,No,Low,Delivered,16,8,Yes,2.9
O105929,Delhi,Ahmedabad,22.5,Mini Truck,R6929,33,4.15,Low,Clear,Evening,Grocery,4.77,No,No,Low,Delivered,67,62,Yes,3.0
O105930,Bangalore,Hyderabad,16.4,Van,R6930,52,4.51,Medium,Rainy,Morning,Books,1.28,No,Yes,Normal,Delivered,76,72,Yes,4.6
O105931,Pune,Mumbai,19.9,Van,R6931,53,3.89,Medium,Clear,Morning,Electronics,2.25,No,No,High,Delivered,77,73,Yes,3.9
O105932,Pune,Ahmedabad,11.0,Scooter,R6932,43,3.9,Medium,Clear,Night,Grocery,4.06,No,No,Normal,Delivered,42,48,No,3.8
O105933,Ahmedabad,Hyderabad,6.1,Scooter,R6933,46,4.64,Low,Clear,Night,Pharma,2.48,No,No,Normal,Delivered,18,18,Yes,3.0
O105934,Pune,Pune,14.3,Bike,R6934,34,4.5,Low,Clear,Morning,Grocery,4.5,No,No,Normal,Delivered,42,38,Yes,2.9
O105935,Delhi,Pune,15.7,Scooter,R6935,33,3.92,High,Clear,Afternoon,Clothing,1.88,No,No,Normal,Delivered,75,67,Yes,4.8
O105936,Bangalore,Pune,8.4,Van,R6936,48,4.22,Medium,Clear,Evening,Furniture,2.34,Yes,No,High,Delivered,32,22,Yes,3.8
O105937,Delhi,Bangalore,18.0,Scooter,R6937,45,4.26,Low,Rainy,Afternoon,Furniture,0.52,No,Yes,Normal,Delivered,64,63,Yes,3.6
O105938,Mumbai,Ahmedabad,16.8,Van,R6938,39,4.15,Medium,Clear,Afternoon,Electronics,3.49,No,No,High,Delivered,65,56,Yes,3.9
O105939,Kolkata,Delhi,22.6,Scooter,R6939,33,4.74,Medium,Rainy,Afternoon,Books,-0.84,No,No,High,Delivered,105,107,Yes,4.6
O105940,Kolkata,Hyderabad,15.3,Scooter,R6940,23,4.66,Medium,Clear,Evening,Furniture,1.23,Yes,Yes,Normal,Delivered,59,50,Yes,3.9
O105941,Ahmedabad,Chennai,21.5,Van,R6941,24,4.37,Medium,Clear,Morning,Electronics,3.98,No,No,Normal,Delivered,83,88,Yes,3.9
